OBJECTID,National Risk Index ID,State Name,State Name Abbreviation,State FIPS Code,County Name,County Type,County FIPS Code,State-County FIPS Code,Census Tract,Census Tract FIPS Code,Population (2020),Building Value ($),Agriculture Value ($),Area (sq mi),Expected Annual Loss - Score - Composite,Expected Annual Loss - Rating - Composite,Expected Annual Loss - State Percentile - Composite,Expected Annual Loss - Total - Composite,Expected Annual Loss - Building Value - Composite,Expected Annual Loss - Population - Composite,Expected Annual Loss - Population Equivalence - Composite,Expected Annual Loss - Agriculture Value - Composite,Expected Annual Loss Rate - Building - Composite,Expected Annual Loss Rate - Population - Composite,Expected Annual Loss Rate - Agriculture - Composite,Expected Annual Loss Rate - National Percentile - Composite,Social Vulnerability and Community Resilience Adjusted Expected Annual Loss Rate - National Percentile - Composite,National Risk Index Version
24371,T15003982000,Hawaii,HI,15,Honolulu,County,003,15003,982000,15003982000,1060,160163621,0,1.64364681,3.39032811142166,Very Low,5.05747126436782,337568.677262313,304571.495342686,0.00240855338471001,32997.1815596271,0,0.00213468724239864,2.27222017425473E-06,0,84.7957817601052,67.9378783014044,December 2025
24372,T15003982100,Hawaii,HI,15,Honolulu,County,003,15003,982100,15003982100,1,10456220,0,0.01867788,0.189069215773775,Very Low,1.14942528735632,14016.9871940141,12553.7309401092,0.000106807019845618,1463.25617290497,0,0.00134774280343266,0.000106807019845618,0,60.3330436620711,14.7015803931362,December 2025
24373,T15003982200,Hawaii,HI,15,Honolulu,County,003,15003,982200,15003982200,31,53581751,0,5.57089182,0.477957582732461,Very Low,2.06896551724138,102140.588632985,99905.5739449929,0.000163139759181882,2235.01469799179,0,0.00209306009420576,5.26257287683491E-06,0,88.7368767174766,71.2080672588682,December 2025
24374,T15005031900,Hawaii,HI,15,Kalawao,County,005,15005,031900,15005031900,82,92527450,0,17.62150572,1.77560654813632,Very Low,2.75862068965517,260403.83126631,255234.895364417,0.000377294587040392,5168.93583489336,0,0.00309655168664037,4.60115350049258E-06,0,96.9643234610236,98.4219851830711,December 2025
24375,T15007040104,Hawaii,HI,15,Kauai,County,007,15007,040104,15007040104,1552,511976797,1001368,84.76488852,96.969020832844,Relatively High,92.183908045977,5691721.8655209,3657780.9831865,0.145440697899004,1992537.56120418,41403.3517065653,0.00802003558873994,9.3711789883379E-05,0.0464141801851768,82.3590201282382,82.6477828118868,December 2025
24139,T15003004102,Hawaii,HI,15,Honolulu,County,003,15003,004102,15003004102,2438,1008125851,0,0.20058675,84.5010216783709,Relatively High,76.0919540229885,2839692.94065326,1988970.95015955,0.0620964956107596,850721.990483707,0,0.00221473906272503,2.54702607099096E-05,0,72.3125161472156,78.4215095192228,December 2025
24140,T15003004201,Hawaii,HI,15,Honolulu,County,003,15003,004201,15003004201,1602,197439868,0,0.01438593,9.54036216736736,Very Low,8.73563218390805,518535.768701082,439793.698306119,0.00574759641569069,78742.0703949624,0,0.00250047794782868,3.5877630559867E-06,0,85.2854827723888,89.3796154257786,December 2025
24141,T15003004202,Hawaii,HI,15,Honolulu,County,003,15003,004202,15003004202,1901,191182044,0,0.08654529,14.5994316180097,Very Low,13.5632183908046,631434.978906218,446934.506333866,0.0134671878512446,184500.472712351,0,0.00262425276052317,7.08426504536802E-06,0,76.6023909622566,77.7520126526584,December 2025
24142,T15003004301,Hawaii,HI,15,Honolulu,County,003,15003,004301,15003004301,2273,278320938,0,0.36809682,8.64668717852362,Very Low,7.81609195402299,496607.056291568,437387.523375495,0.0043225935902243,59219.5328160728,0,0.00176412514016703,1.90171297414179E-06,0,76.3863118585152,75.5948771003532,December 2025
24192,T15003007504,Hawaii,HI,15,Honolulu,County,003,15003,007504,15003007504,3372,348843389,0,0.42463941,23.61486248444,Relatively Low,20.4597701149425,810006.472154574,576754.432657818,0.0170256962632858,233252.037951756,0,0.00185596302841236,5.04913886811561E-06,0,66.998614275313,77.447587789709,December 2025
24193,T15003007507,Hawaii,HI,15,Honolulu,County,003,15003,007507,15003007507,6617,1472487079,0,8.73741531,81.3866641614017,Relatively Moderate,70.8045977011494,2593476.31060962,2161097.06192062,0.0315605293910294,432379.253244993,0,0.00164752364750688,4.76961302569585E-06,0,69.6819879277544,47.446279714126,December 2025
24194,T15003007508,Hawaii,HI,15,Honolulu,County,003,15003,007508,15003007508,6965,806651794,0,0.77493351,68.2422434647815,Relatively Moderate,59.0804597701149,1913583.71741602,1619145.90956871,0.0214918108285481,294437.80703731,0,0.00225324678223218,3.08568712541969E-06,0,82.8322803391502,67.4194047066938,December 2025
24195,T15003007701,Hawaii,HI,15,Honolulu,County,003,15003,007701,15003007701,4906,656275257,0,0.95596722,41.6022735279611,Relatively Low,37.0114942528736,1177022.92212517,1012099.51043049,0.0120382051029429,164923.410007279,0,0.0017311952852489,2.45377193292761E-06,0,74.2548793949785,75.6828749122995,December 2025
24196,T15003007702,Hawaii,HI,15,Honolulu,County,003,15003,007702,15003007702,5487,983354968,0,2.42639865,66.9046668389036,Relatively Moderate,57.2413793103448,1862980.12707453,1613418.81712597,0.0182161540995375,249561.310528564,0,0.00184181361214771,3.31987499535949E-06,0,77.5089837236066,78.3347008668974,December 2025
24197,T15003007804,Hawaii,HI,15,Honolulu,County,003,15003,007804,15003007804,2005,250067688,0,0.17910243,4.18770697794584,Very Low,5.51724137931035,365933.901692579,338213.70753948,0.00202337183834303,27720.1945530996,0,0.00151824725027805,1.00916301164241E-06,0,70.4770181083684,75.8564922169503,December 2025
24376,T15007040105,Hawaii,HI,15,Kauai,County,007,15007,040105,15007040105,4393,849898727,5241446,46.29522729,83.655494750687,Relatively High,74.2528735632184,2765655.89415616,2555570.19707101,0.0148253940838896,203107.898945635,6977.80086500005,0.00337543316074909,3.37477670928514E-06,0.0014944327397195,95.4036216736736,97.3707680781991,December 2025
24377,T15007040106,Hawaii,HI,15,Kauai,County,007,15007,040106,15007040106,2157,1048497526,99082,3.72350706,59.8315992202363,Relatively Moderate,49.8850574712644,1627010.42057463,1559840.7810825,0.00455446491445811,62396.1693224064,4773.47607823293,0.00167002025018718,2.11148118426431E-06,0.0540818009407338,78.4484580876999,81.9176388046567,December 2025
24378,T15007040204,Hawaii,HI,15,Kauai,County,007,15007,040204,15007040204,5735,733821078,656256,8.04710595,89.4403081475914,Relatively High,81.6091954022989,3402924.71612529,2704562.02837277,0.0508619564575883,696808.803477612,1553.88426778402,0.00413728692915674,8.86869336662395E-06,0.00265799805302368,89.5964957606219,87.272424577551,December 2025
24379,T15007040205,Hawaii,HI,15,Kauai,County,007,15007,040205,15007040205,4069,959825143,801158,6.64743846,95.7524015313432,Relatively High,89.8850574712644,4963805.28397098,4521910.3875482,0.0320736503071547,439409.009202261,2485.89224609645,0.00528857546789704,7.88244047853397E-06,0.0034831589755432,98.5273739342838,98.046210742868,December 2025
24380,T15007040301,Hawaii,HI,15,Kauai,County,007,15007,040301,15007040301,6843,620986635,215977,2.35444677,83.4617281630928,Relatively Moderate,73.7931034482759,2751758.35686716,2409386.92009257,0.0249529031945991,341854.773775284,516.663016939982,0.00435545139952024,3.64648592643564E-06,0.00268540058805482,95.5762500880757,96.104313081945,December 2025
24381,T15007040302,Hawaii,HI,15,Kauai,County,007,15007,040302,15007040302,2127,830371144,41058,2.18848422,92.0814054536487,Relatively High,85.7471264367816,3858775.45582392,3348378.95772873,0.0371997956465421,509637.200374637,759.28623806213,0.00452659075242836,1.74893256448247E-05,0.020759705756996,95.5609836296592,95.4050872248582,December 2025
24382,T15007040401,Hawaii,HI,15,Kauai,County,007,15007,040401,15007040401,7245,1151337319,8173674,80.86919841,85.6929797778143,Relatively High,78.1609195402299,2950186.71764314,2611443.42256565,0.024273880308576,332552.160213885,6191.13579019926,0.00254616718175691,3.35043206467577E-06,0.000850279955875856,88.1215210089955,83.0925285101019,December 2025
24383,T15007040402,Hawaii,HI,15,Kauai,County,007,15007,040402,15007040402,3158,978868884,127202,2.44794225,67.3861474505014,Relatively Moderate,57.9310344827586,1880927.57620694,1648147.24565398,0.0169868570587064,232719.941719439,60.3982791150452,0.00189008076451824,5.37899210218694E-06,0.000533016918607103,79.2035606078399,79.0565207567812,December 2025
24384,T15007040500,Hawaii,HI,15,Kauai,County,007,15007,040500,15007040500,6455,2510430345,755243,7.70637348,94.5052493130094,Relatively High,88.5057471264368,4460664.30407549,3969278.59303459,0.0358179403165242,490705.782330657,679.926216313948,0.00177489343388743,5.54886759357462E-06,0.00101061140645397,77.3046480494163,79.3193250329992,December 2025
24385,T15007040603,Hawaii,HI,15,Kauai,County,007,15007,040603,15007040603,2936,1576187641,1893802,18.83598366,92.4008267374404,Relatively High,86.4367816091954,3920449.69289199,3201756.69522103,0.0524021351641485,717909.251746021,783.765140056612,0.00228028581253136,1.78481386798871E-05,0.000464579782030556,81.3267726706907,74.9289477126515,December 2025
24386,T15007040604,Hawaii,HI,15,Kauai,County,007,15007,040604,15007040604,3538,713275412,1412889,9.39745716,78.771402400357,Relatively Moderate,68.7356321839081,2416534.08250832,2064960.01733181,0.0255460413432241,349980.766398547,1593.29626426864,0.00324984965862181,7.22047522420127E-06,0.00126589423943964,90.4666838903633,92.1527356617079,December 2025
24089,T15003001907,Hawaii,HI,15,Honolulu,County,003,15003,001907,15003001907,2546,350428745,0,0.02552316,55.8435305446603,Relatively Moderate,46.8965517241379,1517283.06688719,988277.13308989,0.0386135679598028,529005.881297299,0,0.00316583226468103,1.51663660486264E-05,0,75.3705052023393,74.1250758089258,December 2025
24090,T15003002003,Hawaii,HI,15,Honolulu,County,003,15003,002003,15003002003,2126,755720411,0,0.05613933,86.0793386100477,Relatively High,79.0804597701149,2988166.02319253,2086679.01331236,0.06580197240198,901487.022749176,0,0.00309958373363444,3.09510688626435E-05,0,78.8101557178759,83.7513229400782,December 2025
24091,T15003002004,Hawaii,HI,15,Honolulu,County,003,15003,002004,15003002004,1140,566529696,0,0.06078267,70.1188435070578,Relatively Moderate,60.9195402298851,1991704.12700659,1555286.84717778,0.0318552790828619,436417.323228808,0,0.00308174497476549,2.79432272656683E-05,0,84.5679592268126,90.0681388462773,December 2025
24092,T15003002005,Hawaii,HI,15,Honolulu,County,003,15003,002005,15003002005,1834,334266428,0,0.04766307,48.3606172346572,Relatively Low,41.1494252873563,1328543.71838925,916673.995198189,0.0300634874562964,411869.77824106,0,0.00307844237491997,1.63923050470536E-05,0,78.0585762266012,82.8011844029824,December 2025
24198,T15003007807,Hawaii,HI,15,Honolulu,County,003,15003,007807,15003007807,5292,566790774,0,0.13963287,37.0282077177819,Relatively Low,32.183908045977,1078485.63585405,918844.166280594,0.0116526620613472,159641.471773456,0,0.00181981804330356,2.20193916503159E-06,0,76.0680649176786,77.2501872926403,December 2025
24199,T15003007808,Hawaii,HI,15,Honolulu,County,003,15003,007808,15003007808,3459,1314358636,83770,0.75128976,64.0345726565986,Relatively Moderate,54.9425287356322,1761115.65248749,1353135.32670396,0.0297795287668552,407979.543186343,0.761978481348744,0.00115567635096596,8.60928845529204E-06,1.02109037487771E-05,41.7572867980365,21.5677880441892,December 2025
24200,T15003007809,Hawaii,HI,15,Honolulu,County,003,15003,007809,15003007809,3363,677696119,0,0.960219,43.5317190032177,Relatively Low,38.3908045977011,1219990.31149486,1141244.04772868,0.00574790243029794,78746.2643161818,0,0.00189039432046998,1.70915921210168E-06,0,82.5363459144609,81.3837061348745,December 2025
24201,T15003007812,Hawaii,HI,15,Honolulu,County,003,15003,007812,15003007812,2164,302896418,0,0.28783443,6.55635671841605,Very Low,6.66666666666667,440721.780802918,379416.142837946,0.00447486409598332,61305.6379649715,0,0.00140614641748648,2.06786695747843E-06,0,61.4193108955539,65.2289726850035,December 2025
24202,T15003007813,Hawaii,HI,15,Honolulu,County,003,15003,007813,15003007813,2880,359569228,0,0.20581236,13.0105455997369,Very Low,11.7241379310345,598833.741325477,534091.452307163,0.00472571455951202,64742.2891183147,0,0.00166740840827471,1.64087311094167E-06,0,74.209080019729,66.0780326543232,December 2025
24387,T15007040701,Hawaii,HI,15,Kauai,County,007,15007,040701,15007040701,2704,367747891,950643,24.9544659,43.7395777062733,Relatively Low,38.6206896551724,1225206.06031746,1136369.24049239,0.00647712155157697,88736.5652607145,100.254541167625,0.00346879118058615,2.39538518919267E-06,0.000118384681618821,95.8334311952462,91.1609765378807,December 2025
24388,T15007040702,Hawaii,HI,15,Kauai,County,007,15007,040702,15007040702,6315,1022446815,12126151,13.52450502,81.9996711839726,Relatively Moderate,71.9540229885058,2637991.23627144,2369089.61351012,0.0186499108768795,255503.778995979,13397.8448281584,0.00260105561875976,2.95327171447022E-06,0.00124028325481186,89.5213378114945,84.7502170216308,December 2025
24389,T15007040800,Hawaii,HI,15,Kauai,County,007,15007,040800,15007040800,3734,544582053,23135346,124.95101658,82.7324611879653,Relatively Moderate,72.6436781609195,2689711.24086303,1566644.6983053,0.0811154090516495,1111281.10395909,11785.4380105234,0.00322935705297461,2.17234625205275E-05,0.000571845370341313,69.606829978627,68.2648971971508,December 2025
24390,T15007040900,Hawaii,HI,15,Kauai,County,007,15007,040900,15007040900,5959,1372812023,13569584,97.95868056,99.3787725767433,Very High,97.9310344827586,10795715.1027944,5101145.11818421,0.406528459053081,5569439.88902502,125130.083166439,0.0041712429081304,6.82209194584798E-05,0.0103515190173103,62.5560748761068,62.2394253980712,December 2025
24391,T15007041200,Hawaii,HI,15,Kauai,County,007,15007,041200,15007041200,84,0,4592613,85.64888319,0.055194118890481,Very Low,0.459770114942529,1132.3024733843,0,6.52052886165751E-05,893.312454097079,238.99002328722,0,7.76253435911609E-07,5.8415600913184E-05,11.5825445663151,11.1555064036246,December 2025
24392,T15007940000,Hawaii,HI,15,Kauai,County,007,15007,940000,15007940000,4132,527524564,3771240,58.87063494,84.2661530873476,Relatively High,75.4022988505747,2817915.9618893,2393414.67023633,0.0305579315637793,418643.662403402,5857.62583978131,0.00509312269017818,7.39543358271523E-06,0.0017435978930769,95.6114803767292,94.5084608707027,December 2025
24393,T15009030100,Hawaii,HI,15,Maui,County,009,15009,030100,15009030100,2703,466380238,2381177,226.45751232,46.3701059257345,Relatively Low,39.7701149425287,1283387.01791796,1118967.00988798,0.011799464687493,161652.6662274,2767.34125398005,0.00269330799375206,4.36532174898001E-06,0.00130460811377498,88.3904455457172,90.4855338732118,December 2025
24394,T15009030201,Hawaii,HI,15,Maui,County,009,15009,030201,15009030201,2764,329815278,667304,47.66959392,22.7200131526411,Relatively Low,20,793735.592495323,716143.894660615,0.00566104963445381,77556.3799925708,35.3177361821903,0.00243746507645251,2.04813662606867E-06,5.94125588270656E-05,88.2119454165395,81.6607803265432,December 2025
24395,T15009030203,Hawaii,HI,15,Maui,County,009,15009,030203,15009030203,4334,592043828,486412,6.22477206,57.6602390962257,Relatively Moderate,48.0459770114943,1566501.2192731,1342306.48760886,0.0163627438537108,224169.590794566,25.1408376671577,0.00254511088185437,3.77543697593696E-06,5.8020977478174E-05,86.2061676492003,81.2053321917401,December 2025
24396,T15009030204,Hawaii,HI,15,Maui,County,009,15009,030204,15009030204,3558,472816159,909016,10.7905941,39.4532259200977,Relatively Low,34.2528735632184,1132354.02675547,971990.632917881,0.0117019751441927,160317.059479406,46.3344534788751,0.00230769625761157,3.28891937723234E-06,5.72192057740708E-05,84.1968668529957,87.0298360148883,December 2025
24397,T15009030304,Hawaii,HI,15,Maui,County,009,15009,030304,15009030304,3269,544776094,9086912,43.12998222,75.5208211005942,Relatively Moderate,66.6666666666667,2233127.55325304,2094614.88866399,0.0100477512984041,137654.192793758,858.471838786956,0.00431613501479079,3.07364677222518E-06,0.00010605194613088,98.267844141203,98.7097618113279,December 2025
24299,T15003009512,Hawaii,HI,15,Honolulu,County,003,15003,009512,15003009512,4713,638290063,0,1.03217907,62.7439697489255,Relatively Moderate,53.3333333333333,1717937.42315702,1600797.92488592,0.00855032838286871,117139.499788101,0,0.0028153170231096,1.8142008026456E-06,0,92.9574652981657,82.6941600371018,December 2025
24300,T15003009608,Hawaii,HI,15,Honolulu,County,003,15003,009608,15003009608,5664,501989724,597694,19.98637797,91.2053456091317,Relatively High,84.5977011494253,3687656.03034663,3496653.4246436,0.0139006946563678,190439.516657911,563.089454933898,0.0078192777194982,2.45421868933048E-06,0.00105756613421237,99.7498649505602,99.3780695182714,December 2025
24301,T15003009609,Hawaii,HI,15,Honolulu,County,003,15003,009609,15003009609,5070,491807044,867053,1.97194842,84.3718439533081,Relatively High,75.632183908046,2827341.84855452,2565786.98722361,0.0190904176196387,261538.721863038,16.1397362780124,0.00585645392341344,3.76536836679264E-06,2.08958379549352E-05,98.6776898325387,98.3708513193726,December 2025
24302,T15003009610,Hawaii,HI,15,Honolulu,County,003,15003,009610,15003009610,7105,561539711,58658,1.80622455,91.3826713953543,Relatively High,84.8275862068966,3721336.82240856,3552681.03390185,0.0123106022694655,168655.250921265,0.537499664869624,0.00710206463600972,1.73266745523793E-06,1.02864843141949E-05,99.7909669539892,99.8275718549701,December 2025
24303,T15003009704,Hawaii,HI,15,Honolulu,County,003,15003,009704,15003009704,3553,306052719,2460382,2.2312914,62.3658313173779,Relatively Moderate,53.1034482758621,1706182.48226031,1592093.3393353,0.00832332748345142,114029.586603415,59.557533501102,0.00583957391793114,2.34261961256725E-06,2.71733456131443E-05,99.3529370317307,99.5397952267133,December 2025
24304,T15003009705,Hawaii,HI,15,Honolulu,County,003,15003,009705,15003009705,3640,481588648,0,1.17840333,86.3917138361087,Relatively High,80,3020438.65268636,2809824.36006317,0.0153733059731121,210614.292108195,0,0.00654955524134748,4.22343570689892E-06,0,99.4269206379031,98.9380804585399,December 2025
24305,T15003009706,Hawaii,HI,15,Honolulu,County,003,15003,009706,15003009706,3134,228309730,1816294,1.51918377,46.3196091786645,Relatively Low,39.5402298850575,1282123.88971037,1175400.81348963,0.00778596005319102,106667.652725217,55.422585728984,0.00577923617996427,2.48435228244768E-06,3.42538671188626E-05,98.9372196256195,98.5920350088592,December 2025
24306,T15003009707,Hawaii,HI,15,Honolulu,County,003,15003,009707,15003009707,6575,790801196,847837,9.3477618,89.838410409376,Relatively High,82.0689655172414,3465782.92322093,3190346.08104838,0.0201016130376031,275392.097496437,44.7473854241065,0.00452876052291826,3.05727954944533E-06,5.92467156522505E-05,98.0188834347183,98.4885781218413,December 2025
24307,T15003009801,Hawaii,HI,15,Honolulu,County,003,15003,009801,15003009801,3805,376240460,0,25.97824827,81.6426709256171,Relatively Moderate,71.4942528735632,2613196.51688692,2275176.92799885,0.0246729628691045,338019.590687071,0,0.00678826136234541,6.48435292223508E-06,0,97.6771496347793,97.7346509221933,December 2025
24308,T15003009803,Hawaii,HI,15,Honolulu,County,003,15003,009803,15003009803,2825,379946054,0,2.35903941,54.7901449139207,Relatively Moderate,45.7471264367816,1488846.06813857,1350603.1832506,0.0100907215979027,138242.885647967,0,0.00399038415780511,3.57193684881513E-06,0,96.3266552363952,95.2849821031477,December 2025
24309,T15003009804,Hawaii,HI,15,Honolulu,County,003,15003,009804,15003009804,3660,339407134,39515,0.70259124,51.2495009042441,Relatively Low,42.7586206896552,1397320.32889621,1215146.86773096,0.0132971229294193,182170.584109644,2.87815606412902,0.00401898775512484,3.63309369656264E-06,8.17657972763926E-05,94.3067853535947,97.2137990082409,December 2025
24093,T15003002006,Hawaii,HI,15,Honolulu,County,003,15003,002006,15003002006,2267,493561229,0,0.06265272,71.8639171383611,Relatively Moderate,62.9885057471264,2064952.49222075,1367922.24320624,0.0508781232869645,697030.289404514,0,0.00311120946267338,2.24429304309504E-05,0,76.002301712192,79.252732094229,December 2025
24094,T15003002101,Hawaii,HI,15,Honolulu,County,003,15003,002101,15003002101,1746,234350020,0,0.30115722,43.5129295159358,Relatively Low,38.1609195402299,1219498.09110025,849502.000821938,0.0270070137158051,369996.08778331,0,0.00406919300233204,1.54679345451347E-05,0,82.1511614251826,84.1532588919411,December 2025
24095,T15003002102,Hawaii,HI,15,Honolulu,County,003,15003,002102,15003002102,1839,337381117,0,0.15690636,51.1038823778096,Relatively Low,42.5287356321839,1394397.17742679,1021597.77060728,0.0272116354938352,372799.406754711,0,0.0033991320941658,1.47969741673927E-05,0,82.537520257416,87.147562817357,December 2025
24310,T15003009902,Hawaii,HI,15,Honolulu,County,003,15003,009902,15003009902,3998,414314907,2192478,1.94644008,87.1820466449022,Relatively High,80.4597701149425,3109802.31068043,2711379.82237554,0.0250844362793507,343656.777795045,54765.7233886802,0.00734630029480533,6.27424619293414E-06,0.028040294437727,98.4369495267398,98.2150714090352,December 2025
24311,T15003009905,Hawaii,HI,15,Honolulu,County,003,15003,009905,15003009905,3879,476101547,1714105,1.43396292,83.4394156469455,Relatively Moderate,73.5632183908046,2748422.87235304,2401360.31994591,0.0240059748149861,328881.855294182,18180.6936780279,0.00566195762042147,6.1887019373514E-06,0.0119064402202463,97.6172581440684,97.5646010964052,December 2025
24312,T15003009906,Hawaii,HI,15,Honolulu,County,003,15003,009906,15003009906,1921,380997614,23008278,37.26318063,81.3068088404538,Relatively Moderate,70.5747126436782,2587846.44049142,2174382.17255502,0.0180532705101957,247329.805709615,166134.46063609,0.0064065246290494,9.39785034367295E-06,0.00810558734003458,98.2572750546069,97.3017968201872,December 2025
24313,T15003010000,Hawaii,HI,15,Honolulu,County,003,15003,010000,15003010000,3768,752216452,63548263,75.81406053,87.2067078469596,Relatively High,80.6896551724138,3112632.49381321,2844300.63162404,0.0167780364844464,229859.098979654,38472.7508156264,0.00424464668976972,4.45276976763438E-06,0.000679607926160083,97.4657679028583,92.8995279036305,December 2025
24314,T15003010101,Hawaii,HI,15,Honolulu,County,003,15003,010101,15003010101,2892,404854784,96783,3.61540959,39.9617164196632,Relatively Low,35.1724137931034,1142249.07226743,1061021.77217442,0.00592870214735099,81223.2195012786,4.07978668433254,0.00294194058584375,2.05003532066079E-06,4.73205284904489E-05,93.5528571764098,93.0957392410783,December 2025
24315,T15003010102,Hawaii,HI,15,Honolulu,County,003,15003,010102,15003010102,2414,353195799,18504,9.76898871,65.2089156117152,Relatively Moderate,55.632183908046,1801801.3770598,1591512.72028282,0.015330712333471,210030.758216125,257.900926476885,0.00505828693982465,6.35075075951574E-06,0.0156464797959647,97.2755243441295,96.8451595257632,December 2025
24316,T15003010103,Hawaii,HI,15,Honolulu,County,003,15003,010103,15003010103,3275,603931634,8121868,24.36424107,71.8051999906053,Relatively Moderate,62.5287356321839,2063124.68204521,1742215.03957478,0.0148715951919178,203740.85459188,117168.78972868,0.00323834307778595,4.54094509676878E-06,0.0161944030847056,93.4119360217958,85.821649840058,December 2025
24317,T15003010202,Hawaii,HI,15,Honolulu,County,003,15003,010202,15003010202,7391,1368406366,2317649,15.61342341,97.6078634004275,Very High,92.6436781609195,6271385.84171038,5237267.96315231,0.0727629329281662,996852.180970471,37265.6390059273,0.0042963394362388,9.84480218213587E-06,0.0180496969678711,93.2651431524062,88.4687191561723,December 2025
24318,T15003010203,Hawaii,HI,15,Honolulu,County,003,15003,010203,15003010203,1381,150240372,1387639,9.88828932,29.0755572257322,Relatively Low,24.8275862068966,914947.197855378,757961.172841662,0.0107838283753468,147738.448509331,9247.58781458514,0.00566329501421124,7.80870990249587E-06,0.00748102585112608,95.4470723630129,95.6881072146314,December 2025
24319,T15003010204,Hawaii,HI,15,Honolulu,County,003,15003,010204,15003010204,2836,266828235,11259,5.92949994,49.7839208962585,Relatively Low,41.8390804597701,1363155.78234725,1189856.30933744,0.0126495749008063,173299.175762093,0.296650027863242,0.00500577830957482,4.46035786347188E-06,2.95792230395096E-05,96.7024449820326,95.7130795666702,December 2025
24320,T15003010205,Hawaii,HI,15,Honolulu,County,003,15003,010205,15003010205,1673,185065741,55027,12.85023753,30.6233412405759,Relatively Low,26.4367816091954,947445.937210773,782270.00494095,0.0120080957878999,164510.912274638,665.02038711443,0.00474503615000888,7.17758265863711E-06,0.0135665841227775,93.4870939709233,94.99601631527,December 2025
24398,T15009030305,Hawaii,HI,15,Maui,County,009,15009,030305,15009030305,5810,1122465179,4002503,126.06808383,89.9076966437278,Relatively High,82.5287356321839,3478497.99790933,3321457.04506467,0.0114510418046472,156879.272647336,161.680157275267,0.00332173237681792,1.97091941560193E-06,4.5345476289782E-05,96.6754350940649,96.9509947320229,December 2025
24399,T15009030306,Hawaii,HI,15,Maui,County,009,15009,030306,15009030306,2243,348754835,259989,9.55191042,37.230194706062,Relatively Low,32.6436781609195,1082468.98517838,1019864.5177063,0.00456629421824444,62558.2307259489,46.2362451339545,0.00328269944716439,2.03579768981027E-06,0.000199634916210231,95.9179838880147,94.3776533124041,December 2025
24400,T15009030307,Hawaii,HI,15,Maui,County,009,15009,030307,15009030307,1542,2323474746,0,15.42177039,95.1194306785354,Relatively High,89.1954022988506,4689441.99528196,4552784.98128649,0.00997496508161952,136657.021401278,0,0.00219962202722123,6.46884895046662E-06,0,89.8254926368697,91.294162415421,December 2025
24401,T15009030403,Hawaii,HI,15,Maui,County,009,15009,030403,15009030403,3522,506522626,423596,7.39847823,47.6630575193179,Relatively Low,40.4597701149425,1312958.2122512,1166330.89137509,0.0107009386153959,146602.859018988,24.4619041108875,0.00258482893065479,3.03831306513227E-06,6.48258480524276E-05,88.5924325339972,83.5895972316364,December 2025
24402,T15009030404,Hawaii,HI,15,Maui,County,009,15009,030404,15009030404,5562,711351900,6564378,10.69180242,67.6480259294924,Relatively Moderate,58.1609195402299,1891124.19020024,1573374.51249517,0.0231652695540117,317364.192888048,385.484793888444,0.00248288435457838,4.16491721575183E-06,6.59208217612694E-05,84.1299293045541,88.1012688333155,December 2025
24403,T15009030405,Hawaii,HI,15,Maui,County,009,15009,030405,15009030405,1850,283023721,7726415,15.32952369,21.5057425370505,Relatively Low,18.3908045977011,770016.21919086,686277.151077897,0.00607964960675739,83291.19961235,447.868587930406,0.00272198407569997,3.28629708473373E-06,6.50701006151664E-05,89.8114005214083,85.5659805215654,December 2025
24404,T15009030406,Hawaii,HI,15,Maui,County,009,15009,030406,15009030406,7490,1239896704,26733,2.67916077,86.1991215914696,Relatively High,79.7701149425287,3000363.80602961,2488816.74017291,0.037339080635104,511545.404698979,1.66102147904236,0.00225328585537657,4.98519100602189E-06,6.97497891594173E-05,81.87284214482,85.2211242315056,December 2025
24405,T15009030501,Hawaii,HI,15,Maui,County,009,15009,030501,15009030501,2493,428282442,7598054,9.76567761,67.3791013927707,Relatively Moderate,57.7011494252874,1880631.95024791,1667244.94408587,0.0143612715259575,196749.419897378,16637.5866587786,0.00436996557100388,5.7606383978971E-06,0.00245808485327931,96.4710994198746,96.1221504762584,December 2025
24406,T15009030705,Hawaii,HI,15,Maui,County,009,15009,030705,15009030705,4566,707204092,16774544,19.73405109,78.2218098973624,Relatively Moderate,68.2758620689655,2383278.09361634,2150993.37283548,0.0157905822560826,216330.976913402,15953.7439251535,0.00341431184192406,3.4582965957255E-06,0.00106763002908248,94.4641473095803,93.853233919589,December 2025
24407,T15009030706,Hawaii,HI,15,Maui,County,009,15009,030706,15009030706,2472,398158286,0,0.99605454,71.4341076167884,Relatively Moderate,62.0689655172414,2047533.31568223,1860972.43899077,0.0136175776531606,186560.813844666,0,0.00524678248560505,5.50872882409408E-06,0,98.4263804401437,96.8415920469005,December 2025
24408,T15009030708,Hawaii,HI,15,Maui,County,009,15009,030708,15009030708,3157,599808331,4,1.80627876,92.386734621979,Relatively High,86.2068965517241,3918803.43268534,3551089.48145495,0.026840434853364,367713.957505542,0.000189588916229686,0.00664596422333281,8.50187990287109E-06,6.31963054098953E-05,98.8467952180755,98.9416479374026,December 2025
24096,T15003002203,Hawaii,HI,15,Honolulu,County,003,15003,002203,15003002203,1836,179442941,0,0.07973316,35.9595556286258,Relatively Low,31.0344827586207,1055242.0142708,630692.153737109,0.0309890412524737,424549.86583369,0,0.00394548073363827,1.68785627736785E-05,0,73.6536158019588,76.1192964931683,December 2025
