OBJECTID,National Risk Index ID,State Name,State Name Abbreviation,State FIPS Code,County Name,County Type,County FIPS Code,State-County FIPS Code,Census Tract,Census Tract FIPS Code,Population (2020),Building Value ($),Agriculture Value ($),Area (sq mi),Hurricane - Number of Events,Hurricane - Annualized Frequency,Hurricane - Exposure - Impacted Area (sq mi),Hurricane - Exposure - Building Value,Hurricane - Exposure - Population,Hurricane - Exposure - Population Equivalence,Hurricane - Exposure - Agriculture Value,Hurricane - Exposure - Total,Hurricane - Historic Loss Ratio - Buildings,Hurricane - Historic Loss Ratio - Population,Hurricane - Historic Loss Ratio - Agriculture,Hurricane - Historic Loss Ratio - Total Rating,Hurricane - Expected Annual Loss - Building Value,Hurricane - Expected Annual Loss - Population,Hurricane - Expected Annual Loss - Population Equivalence,Hurricane - Expected Annual Loss - Agriculture Value,Hurricane - Expected Annual Loss - Total,Hurricane - Expected Annual Loss Score,Hurricane - Expected Annual Loss Rating,Hurricane - Expected Annual Loss Rate - Building,Hurricane - Expected Annual Loss Rate - Population,Hurricane - Expected Annual Loss Rate - Agriculture,Hurricane - Expected Annual Loss Rate - National Percentile,Hurricane - Hazard Type Risk Index Value,Hurricane - Hazard Type Risk Index Score,Hurricane - Hazard Type Risk Index Rating,National Risk Index Version
24331,T15003010510,Hawaii,HI,15,Honolulu,County,003,15003,010510,15003010510,3273,"408,651,530.00",0.00,0.47,0,0.03,0.34,"408,651,530.00","3,273","44,840,100,000.00",0.00,"45,248,751,530.00",0.00,0.00,0.00,Very Low,"2,412.03",0.00,418.90,0.00,"2,830.93",42.38,Very Low,0.00,0.00,0.00,38.00,"2,984.57",42.32,Very Low,December 2025
24332,T15003010601,Hawaii,HI,15,Honolulu,County,003,15003,010601,15003010601,3921,"400,309,879.00",0.00,0.50,0,0.03,0.45,"400,309,879.00","3,921","53,717,700,000.00",0.00,"54,118,009,879.00",0.00,0.00,0.00,Very Low,"2,362.80",0.00,501.84,0.00,"2,864.63",42.49,Very Low,0.00,0.00,0.00,36.57,"3,211.56",42.93,Very Low,December 2025
24333,T15003010602,Hawaii,HI,15,Honolulu,County,003,15003,010602,15003010602,5986,"1,042,191,403.00",0.00,0.78,0,0.03,0.78,"1,042,191,403.00","5,986","82,008,200,000.00",0.00,"83,050,391,403.00",0.00,0.00,0.00,Very Low,"6,151.45",0.00,766.13,0.00,"6,917.58",49.45,Very Low,0.00,0.00,0.00,40.34,"7,101.44",49.20,Very Low,December 2025
24334,T15003010701,Hawaii,HI,15,Honolulu,County,003,15003,010701,15003010701,4151,"747,242,871.00",0.00,1.89,0,0.03,1.21,"747,242,871.00","4,151","56,868,700,000.00",0.00,"57,615,942,871.00",0.00,0.00,0.00,Very Low,"4,410.54",0.00,531.27,0.00,"4,941.82",46.86,Very Low,0.00,0.00,0.00,40.46,"6,754.52",48.85,Very Low,December 2025
24335,T15003010702,Hawaii,HI,15,Honolulu,County,003,15003,010702,15003010702,3832,"495,633,895.00",0.00,1.62,0,0.03,1.62,"495,633,895.00","3,832","52,498,400,000.00",0.00,"52,994,033,895.00",0.00,0.00,0.00,Very Low,"2,925.44",0.00,490.45,0.00,"3,415.89",43.97,Very Low,0.00,0.00,0.00,38.35,"3,211.37",42.93,Very Low,December 2025
24336,T15003010901,Hawaii,HI,15,Honolulu,County,003,15003,010901,15003010901,3256,"624,903,574.00",0.00,1.27,0,0.03,1.27,"624,903,574.00","3,256","44,607,200,000.00",0.00,"45,232,103,574.00",0.00,0.00,0.00,Very Low,"3,688.44",0.00,416.73,0.00,"4,105.17",45.42,Very Low,0.00,0.00,0.00,40.96,"4,794.31",46.22,Very Low,December 2025
24337,T15003010903,Hawaii,HI,15,Honolulu,County,003,15003,010903,15003010903,4157,"561,742,335.00",0.00,0.32,0,0.03,0.32,"561,742,335.00","4,157","56,950,900,000.00",0.00,"57,512,642,335.00",0.00,0.00,0.00,Very Low,"3,315.64",0.00,532.04,0.00,"3,847.68",44.92,Very Low,0.00,0.00,0.00,38.63,"4,424.91",45.59,Very Low,December 2025
24338,T15003010904,Hawaii,HI,15,Honolulu,County,003,15003,010904,15003010904,3803,"522,436,861.00",0.00,0.38,0,0.03,0.38,"522,436,861.00","3,803","52,101,100,000.00",0.00,"52,623,536,861.00",0.00,0.00,0.00,Very Low,"3,083.64",0.00,486.73,0.00,"3,570.38",44.33,Very Low,0.00,0.00,0.00,38.77,"3,663.64",44.06,Very Low,December 2025
24339,T15003010905,Hawaii,HI,15,Honolulu,County,003,15003,010905,15003010905,2630,"482,564,582.00",0.00,0.21,0,0.03,0.21,"482,564,582.00","2,630","36,031,000,000.00",0.00,"36,513,564,582.00",0.00,0.00,0.00,Very Low,"2,848.30",0.00,336.61,0.00,"3,184.90",43.41,Very Low,0.00,0.00,0.00,40.56,"2,849.77",41.95,Very Low,December 2025
24340,T15003011000,Hawaii,HI,15,Honolulu,County,003,15003,011000,15003011000,3697,"1,248,635,272.00","246,613.00",9.64,0,0.03,9.64,"1,248,635,272.00","3,697","50,648,900,000.00","246,613.00","51,897,781,885.00",0.00,0.00,0.00,Very Low,"7,369.97",0.00,473.17,3.79,"7,846.93",50.31,Very Low,0.00,0.00,0.00,43.35,"7,253.00",49.36,Very Low,December 2025
24341,T15003011103,Hawaii,HI,15,Honolulu,County,003,15003,011103,15003011103,4212,"634,573,806.00","6,967.00",1.27,0,0.03,1.27,"634,573,806.00","4,212","57,704,400,000.00","6,967.00","58,338,980,773.00",0.00,0.00,0.00,Very Low,"3,745.52",0.00,539.08,0.11,"4,284.71",45.78,Very Low,0.00,0.00,0.00,39.46,"3,369.08",43.35,Very Low,December 2025
24342,T15003011104,Hawaii,HI,15,Honolulu,County,003,15003,011104,15003011104,5089,"821,584,108.00",0.00,0.78,0,0.03,0.78,"821,584,108.00","5,089","69,719,300,000.00",0.00,"70,540,884,108.00",0.00,0.00,0.00,Very Low,"4,849.34",0.00,651.33,0.00,"5,500.66",47.71,Very Low,0.00,0.00,0.00,39.86,"5,067.38",46.66,Very Low,December 2025
24343,T15003011105,Hawaii,HI,15,Honolulu,County,003,15003,011105,15003011105,3664,"807,118,123.00",0.00,0.43,0,0.03,0.43,"807,118,123.00","3,664","50,196,800,000.00",0.00,"51,003,918,123.00",0.00,0.00,0.00,Very Low,"4,763.95",0.00,468.94,0.00,"5,232.89",47.31,Very Low,0.00,0.00,0.00,41.53,"5,544.25",47.35,Very Low,December 2025
24344,T15003011106,Hawaii,HI,15,Honolulu,County,003,15003,011106,15003011106,6143,"932,908,401.00",0.00,1.52,0,0.03,1.52,"932,908,401.00","6,143","84,159,100,000.00",0.00,"85,092,008,401.00",0.00,0.00,0.00,Very Low,"5,506.42",0.00,786.22,0.00,"6,292.64",48.73,Very Low,0.00,0.00,0.00,39.51,"5,814.64",47.72,Very Low,December 2025
24345,T15003011201,Hawaii,HI,15,Honolulu,County,003,15003,011201,15003011201,4611,"1,091,818,077.00",0.00,1.44,0,0.03,0.97,"1,091,818,077.00","4,611","63,170,700,000.00",0.00,"64,262,518,077.00",0.00,0.00,0.00,Very Low,"6,444.37",0.00,590.15,0.00,"7,034.52",49.57,Very Low,0.00,0.00,0.00,42.00,"6,586.25",48.67,Very Low,December 2025
24346,T15003011202,Hawaii,HI,15,Honolulu,County,003,15003,011202,15003011202,1676,"443,954,013.00",0.00,1.88,0,0.03,0.48,"443,954,013.00","1,676","22,961,200,000.00",0.00,"23,405,154,013.00",0.00,0.00,0.00,Very Low,"2,620.40",0.00,214.51,0.00,"2,834.91",42.40,Very Low,0.00,0.00,0.00,42.49,"2,777.73",41.75,Very Low,December 2025
24347,T15003011300,Hawaii,HI,15,Honolulu,County,003,15003,011300,15003011300,6057,"652,943,814.00","8,790,204.00",5.91,0,0.03,5.91,"652,943,814.00","6,057","82,980,900,000.00","8,790,204.00","83,642,634,018.00",0.00,0.00,0.00,Very Low,"3,853.95",0.00,775.22,135.23,"4,764.39",46.61,Very Low,0.00,0.00,0.00,37.25,"5,952.93",47.90,Very Low,December 2025
24348,T15003011401,Hawaii,HI,15,Honolulu,County,003,15003,011401,15003011401,1759,"228,550,283.00","157,507.00",1.11,0,0.01,1.11,"228,550,283.00","1,759","24,098,300,000.00","157,507.00","24,327,007,790.00",0.00,0.00,0.00,Very Low,512.62,0.00,85.55,0.92,599.09,30.22,Very Low,0.00,0.00,0.00,31.19,471.07,28.54,Very Low,December 2025
24349,T15003011500,Hawaii,HI,15,Honolulu,County,003,15003,011500,15003011500,11046,"1,876,411,652.00",0.00,1.71,0,0.01,1.71,"1,876,411,652.00","11,046","151,330,200,000.00",0.00,"153,206,611,652.00",0.00,0.00,0.00,Very Low,"4,208.64",0.00,537.22,0.00,"4,745.86",46.59,Very Low,0.00,0.00,0.00,32.50,"5,029.41",46.59,Very Low,December 2025
24350,T15003011600,Hawaii,HI,15,Honolulu,County,003,15003,011600,15003011600,2023,"553,053,008.00",0.00,2.36,0,0.03,2.36,"553,053,008.00","2,023","27,715,100,000.00",0.00,"28,268,153,008.00",0.00,0.00,0.00,Very Low,"3,264.35",0.00,258.92,0.00,"3,523.27",44.20,Very Low,0.00,0.00,0.00,42.53,"2,770.36",41.73,Very Low,December 2025
24351,T15003940003,Hawaii,HI,15,Honolulu,County,003,15003,940003,15003940003,2509,"277,585,551.00",0.00,0.58,0,0.03,0.49,"277,585,551.00","2,509","34,373,300,000.00",0.00,"34,650,885,551.00",0.00,0.00,0.00,Very Low,"1,638.43",0.00,321.12,0.00,"1,959.55",39.33,Very Low,0.00,0.00,0.00,37.27,"2,062.42",39.28,Very Low,December 2025
24352,T15003940004,Hawaii,HI,15,Honolulu,County,003,15003,940004,15003940004,2330,"255,410,776.00","2,377,859.00",4.29,0,0.03,2.52,"255,410,776.00","2,330","31,921,000,000.00","2,377,859.00","32,178,788,635.00",0.00,0.00,0.00,Very Low,"1,507.54",0.00,298.21,36.58,"1,842.33",38.83,Very Low,0.00,0.00,0.00,37.35,"2,422.39",40.61,Very Low,December 2025
24353,T15003940005,Hawaii,HI,15,Honolulu,County,003,15003,940005,15003940005,2367,"288,930,926.00",0.00,6.01,0,0.01,6.01,"288,930,926.00","2,367","32,427,900,000.00",0.00,"32,716,830,926.00",0.00,0.00,0.00,Very Low,648.05,0.00,115.12,0.00,763.17,31.95,Very Low,0.00,0.00,0.00,30.73,935.98,33.12,Very Low,December 2025
24354,T15003940006,Hawaii,HI,15,Honolulu,County,003,15003,940006,15003940006,2446,"242,175,842.00",0.00,1.51,0,0.01,0.56,"242,175,842.00","2,446","33,510,200,000.00",0.00,"33,752,375,842.00",0.00,0.00,0.00,Very Low,543.18,0.00,118.96,0.00,662.14,30.93,Very Low,0.00,0.00,0.00,29.30,938.84,33.15,Very Low,December 2025
24355,T15003940007,Hawaii,HI,15,Honolulu,County,003,15003,940007,15003940007,2059,"199,916,083.00",0.00,0.80,0,0.01,0.29,"199,916,083.00","2,059","28,208,300,000.00",0.00,"28,408,216,083.00",0.00,0.00,0.00,Very Low,448.40,0.00,100.14,0.00,548.54,29.65,Very Low,0.00,0.00,0.00,29.02,772.76,31.76,Very Low,December 2025
24356,T15003980000,Hawaii,HI,15,Honolulu,County,003,15003,980000,15003980000,0,"10,424,045.00",0.00,2.84,0,0.03,1.95,"10,424,045.00",0,0.00,0.00,"10,424,045.00",0.00,0.00,0.00,Relatively Moderate,61.53,0.00,0.00,0.00,61.53,17.20,Very Low,0.00,0.00,0.00,46.88,34.19,15.01,Very Low,December 2025
24357,T15003980200,Hawaii,HI,15,Honolulu,County,003,15003,980200,15003980200,304,"894,286,015.00",0.00,4.85,0,0.02,3.85,"894,286,015.00",304,"4,164,800,000.00",0.00,"5,059,086,015.00",0.00,0.00,0.00,Relatively Low,"4,724.67",0.00,38.57,0.00,"4,763.23",46.61,Very Low,0.00,0.00,0.00,45.53,"3,745.35",44.26,Very Low,December 2025
24358,T15003980300,Hawaii,HI,15,Honolulu,County,003,15003,980300,15003980300,16,"1,111,221,711.00",0.00,3.24,0,0.01,2.26,"1,111,221,711.00",16,"219,200,000.00",0.00,"1,330,421,711.00",0.00,0.00,0.00,Relatively Low,"2,492.38",0.00,0.78,0.00,"2,493.16",41.29,Very Low,0.00,0.00,0.00,37.08,"1,960.38",38.85,Very Low,December 2025
24359,T15003980600,Hawaii,HI,15,Honolulu,County,003,15003,980600,15003980600,9,"30,997,716.00","13,045.00",11.79,0,0.01,11.79,"30,997,716.00",9,"123,300,000.00","13,045.00","154,310,761.00",0.00,0.00,0.00,Relatively Low,69.53,0.00,0.44,0.08,70.04,17.76,Very Low,0.00,0.00,0.00,36.99,55.07,16.78,Very Low,December 2025
24360,T15003980700,Hawaii,HI,15,Honolulu,County,003,15003,980700,15003980700,0,"46,410,903.00",0.00,8.14,0,0.01,8.14,"46,410,903.00",0,0.00,0.00,"46,410,903.00",0.00,0.00,0.00,Relatively Low,104.10,0.00,0.00,0.00,104.10,19.58,Very Low,0.00,0.00,0.00,37.09,57.84,16.96,Very Low,December 2025
24361,T15003980800,Hawaii,HI,15,Honolulu,County,003,15003,980800,15003980800,3,"12,004,622.00",12.00,0.76,0,0.03,0.76,"12,004,622.00",3,"41,100,000.00",12.00,"53,104,634.00",0.00,0.00,0.00,Relatively Low,70.86,0.00,0.38,0.00,71.24,17.85,Very Low,0.00,0.00,0.00,46.35,39.58,15.52,Very Low,December 2025
24362,T15003981000,Hawaii,HI,15,Honolulu,County,003,15003,981000,15003981000,30,"3,248,942.00",0.00,1.38,0,0.03,1.38,"3,248,942.00",30,"411,000,000.00",0.00,"414,248,942.00",0.00,0.00,0.00,Very Low,19.18,0.00,3.84,0.00,23.02,13.90,Very Low,0.00,0.00,0.00,36.86,20.05,13.58,Very Low,December 2025
24363,T15003981100,Hawaii,HI,15,Honolulu,County,003,15003,981100,15003981100,167,"17,179,487.00",0.00,2.32,0,0.03,2.32,"17,179,487.00",167,"2,287,900,000.00",0.00,"2,305,079,487.00",0.00,0.00,0.00,Very Low,101.40,0.00,21.37,0.00,122.77,20.53,Very Low,0.00,0.00,0.00,36.67,96.54,19.15,Very Low,December 2025
24364,T15003981300,Hawaii,HI,15,Honolulu,County,003,15003,981300,15003981300,252,"1,327,803,901.00",0.00,0.74,0,0.03,0.74,"1,327,803,901.00",252,"3,452,400,000.00",0.00,"4,780,203,901.00",0.00,0.00,0.00,Relatively Low,"7,837.26",0.00,32.25,0.00,"7,869.51",50.33,Very Low,0.00,0.00,0.00,46.44,"7,209.94",49.33,Very Low,December 2025
24365,T15003981400,Hawaii,HI,15,Honolulu,County,003,15003,981400,15003981400,83,"1,264,240,457.00",0.00,2.39,0,0.03,0.60,"1,264,240,457.00",83,"1,137,100,000.00",0.00,"2,401,340,457.00",0.00,0.00,0.00,Relatively Moderate,"7,462.08",0.00,10.62,0.00,"7,472.70",49.95,Very Low,0.00,0.00,0.00,46.57,"5,875.82",47.81,Very Low,December 2025
24366,T15003981700,Hawaii,HI,15,Honolulu,County,003,15003,981700,15003981700,2841,"442,510,945.00",0.00,2.99,0,0.03,2.20,"442,510,945.00","2,841","38,921,700,000.00",0.00,"39,364,210,945.00",0.00,0.00,0.00,Very Low,"2,611.89",0.00,363.61,0.00,"2,975.50",42.80,Very Low,0.00,0.00,0.00,39.75,"2,339.65",40.32,Very Low,December 2025
24367,T15003981801,Hawaii,HI,15,Honolulu,County,003,15003,981801,15003981801,2394,"323,306,822.00",0.00,0.35,0,0.03,0.35,"323,306,822.00","2,394","32,797,800,000.00",0.00,"33,121,106,822.00",0.00,0.00,0.00,Very Low,"1,908.29",0.00,306.40,0.00,"2,214.69",40.35,Very Low,0.00,0.00,0.00,38.73,"1,741.42",37.92,Very Low,December 2025
24368,T15003981802,Hawaii,HI,15,Honolulu,County,003,15003,981802,15003981802,948,"118,062,438.00",0.00,1.38,0,0.03,0.83,"118,062,438.00",948,"12,987,600,000.00",0.00,"13,105,662,438.00",0.00,0.00,0.00,Very Low,696.85,0.00,121.33,0.00,818.19,32.48,Very Low,0.00,0.00,0.00,38.10,643.34,30.50,Very Low,December 2025
24369,T15003981803,Hawaii,HI,15,Honolulu,County,003,15003,981803,15003981803,3292,"187,794,487.00",0.00,1.57,0,0.03,1.40,"187,794,487.00","3,292","45,100,400,000.00",0.00,"45,288,194,487.00",0.00,0.00,0.00,Very Low,"1,108.44",0.00,421.33,0.00,"1,529.77",37.42,Very Low,0.00,0.00,0.00,31.52,"1,202.87",35.06,Very Low,December 2025
24370,T15003981900,Hawaii,HI,15,Honolulu,County,003,15003,981900,15003981900,349,"264,929,498.00",0.00,4.48,0,0.01,3.10,"264,929,498.00",349,"4,781,300,000.00",0.00,"5,046,229,498.00",0.00,0.00,0.00,Very Low,632.74,0.00,24.01,0.00,656.75,30.85,Very Low,0.00,0.00,0.00,36.00,516.41,29.08,Very Low,December 2025
24371,T15003982000,Hawaii,HI,15,Honolulu,County,003,15003,982000,15003982000,1060,"160,163,621.00",0.00,1.64,0,0.03,1.64,"160,163,621.00","1,060","14,522,000,000.00",0.00,"14,682,163,621.00",0.00,0.00,0.00,Very Low,945.35,0.00,135.67,0.00,"1,081.02",34.62,Very Low,0.00,0.00,0.00,39.52,850.01,32.40,Very Low,December 2025
24372,T15003982100,Hawaii,HI,15,Honolulu,County,003,15003,982100,15003982100,1,"10,456,220.00",0.00,0.02,0,0.03,0.02,"10,456,220.00",1,"13,700,000.00",0.00,"24,156,220.00",0.00,0.00,0.00,Relatively Low,61.72,0.00,0.13,0.00,61.84,17.23,Very Low,0.00,0.00,0.00,46.51,34.36,15.04,Very Low,December 2025
24373,T15003982200,Hawaii,HI,15,Honolulu,County,003,15003,982200,15003982200,31,"53,581,751.00",0.00,5.57,0,0.01,3.21,"53,581,751.00",31,"424,700,000.00",0.00,"478,281,751.00",0.00,0.00,0.00,Relatively Low,120.18,0.00,1.51,0.00,121.69,20.48,Very Low,0.00,0.00,0.00,36.68,95.68,19.10,Very Low,December 2025
24374,T15005031900,Hawaii,HI,15,Kalawao,County,005,15005,031900,15005031900,82,"92,527,450.00",0.00,17.62,6,0.07,12.08,"92,527,450.00",82,"1,123,400,000.00",0.00,"1,215,927,450.00",0.00,0.00,0.00,Relatively Low,"1,619.23",0.00,31.25,0.00,"1,650.48",37.98,Very Low,0.00,0.00,0.00,53.34,"2,220.70",39.87,Very Low,December 2025
24375,T15007040104,Hawaii,HI,15,Kauai,County,007,15007,040104,15007040104,1552,"511,976,797.00","1,001,368.00",84.76,7,0.13,79.33,"511,976,797.00","1,552","21,262,400,000.00","1,001,368.00","21,775,378,165.00",0.00,0.00,0.00,Relatively Low,"15,109.51",0.00,993.18,77.02,"16,179.72",55.10,Relatively Low,0.00,0.00,0.00,53.37,"15,323.13",54.40,Relatively Low,December 2025
24376,T15007040105,Hawaii,HI,15,Kauai,County,007,15007,040105,15007040105,4393,"849,898,727.00","5,241,446.00",46.30,10,0.13,42.86,"849,898,727.00","4,393","60,184,100,000.00","5,241,446.00","61,039,240,173.00",0.00,0.00,0.00,Relatively Low,"25,082.30",0.00,"2,811.23",403.16,"28,296.70",60.52,Relatively Low,0.00,0.00,0.00,51.28,"39,340.47",63.65,Relatively Low,December 2025
24377,T15007040106,Hawaii,HI,15,Kauai,County,007,15007,040106,15007040106,2157,"1,048,497,526.00","99,082.00",3.72,7,0.13,2.68,"1,048,497,526.00","2,157","29,550,900,000.00","99,082.00","30,599,496,608.00",0.00,0.00,0.00,Relatively Low,"30,943.37",0.00,"1,380.34",7.62,"32,331.33",62.13,Relatively Low,0.00,0.00,0.00,54.55,"40,078.15",63.89,Relatively Low,December 2025
24378,T15007040204,Hawaii,HI,15,Kauai,County,007,15007,040204,15007040204,5735,"733,821,078.00","656,256.00",8.05,5,0.13,8.05,"733,821,078.00","5,735","78,569,500,000.00","656,256.00","79,303,977,334.00",0.00,0.00,0.00,Relatively Low,"21,656.61",0.00,"3,670.02",50.48,"25,377.11",59.22,Relatively Low,0.00,0.00,0.00,48.69,"23,001.42",57.43,Relatively Low,December 2025
24379,T15007040205,Hawaii,HI,15,Kauai,County,007,15007,040205,15007040205,4069,"959,825,143.00","801,158.00",6.65,5,0.13,6.19,"959,825,143.00","4,069","55,745,300,000.00","801,158.00","56,705,926,301.00",0.00,0.00,0.00,Relatively Low,"26,868.83",0.00,"2,433.03",61.04,"29,362.90",60.95,Relatively Low,0.00,0.00,0.00,51.84,"31,618.96",60.75,Relatively Low,December 2025
24380,T15007040301,Hawaii,HI,15,Kauai,County,007,15007,040301,15007040301,6843,"620,986,635.00","215,977.00",2.35,5,0.13,2.35,"620,986,635.00","6,843","93,749,100,000.00","215,977.00","94,370,302,612.00",0.00,0.00,0.00,Relatively Low,"18,326.62",0.00,"4,379.07",16.61,"22,722.31",58.10,Relatively Low,0.00,0.00,0.00,45.62,"27,700.71",59.17,Relatively Low,December 2025
24381,T15007040302,Hawaii,HI,15,Kauai,County,007,15007,040302,15007040302,2127,"830,371,144.00","41,058.00",2.19,5,0.13,1.32,"830,371,144.00","2,127","29,139,900,000.00","41,058.00","29,970,312,202.00",0.00,0.00,0.00,Relatively Low,"24,506.00",0.00,"1,361.14",3.16,"25,870.30",59.44,Relatively Low,0.00,0.00,0.00,53.91,"29,336.93",59.83,Relatively Low,December 2025
24382,T15007040401,Hawaii,HI,15,Kauai,County,007,15007,040401,15007040401,7245,"1,151,337,319.00","8,173,674.00",80.87,5,0.08,77.60,"1,151,337,319.00","7,245","99,256,500,000.00","8,173,674.00","100,416,010,993.00",0.00,0.00,0.00,Relatively Low,"18,360.03",0.00,"2,596.95",376.65,"21,333.63",57.49,Relatively Low,0.00,0.00,0.00,47.31,"20,308.54",56.38,Relatively Low,December 2025
24383,T15007040402,Hawaii,HI,15,Kauai,County,007,15007,040402,15007040402,3158,"978,868,884.00","127,202.00",2.45,5,0.08,2.45,"978,868,884.00","3,158","43,264,600,000.00","127,202.00","44,243,596,086.00",0.00,0.00,0.00,Relatively Low,"17,333.09",0.00,"1,212.55",5.87,"18,551.51",56.20,Relatively Low,0.00,0.00,0.00,50.91,"21,518.14",56.84,Relatively Low,December 2025
24384,T15007040500,Hawaii,HI,15,Kauai,County,007,15007,040500,15007040500,6455,"2,510,430,345.00","755,243.00",7.71,5,0.07,6.25,"2,510,430,345.00","6,455","88,433,500,000.00","755,243.00","90,944,685,588.00",0.00,0.00,0.00,Relatively Low,"41,211.51",0.00,"2,461.12",33.19,"43,705.82",66.24,Relatively Low,0.00,0.00,0.00,51.23,"53,113.50",68.09,Relatively Low,December 2025
24385,T15007040603,Hawaii,HI,15,Kauai,County,007,15007,040603,15007040603,2936,"1,576,187,641.00","1,893,802.00",18.84,5,0.08,16.73,"1,576,187,641.00","2,936","40,223,200,000.00","1,893,802.00","41,801,281,443.00",0.00,0.00,0.00,Relatively Low,"27,909.97",0.00,"1,127.31",87.40,"29,124.68",60.84,Relatively Low,0.00,0.00,0.00,52.31,"27,855.99",59.26,Relatively Low,December 2025
24386,T15007040604,Hawaii,HI,15,Kauai,County,007,15007,040604,15007040604,3538,"713,275,412.00","1,412,889.00",9.40,5,0.08,8.66,"713,275,412.00","3,538","48,470,600,000.00","1,412,889.00","49,185,288,301.00",0.00,0.00,0.00,Relatively Low,"12,630.16",0.00,"1,358.45",65.21,"14,053.81",54.09,Relatively Low,0.00,0.00,0.00,49.17,"17,559.05",55.29,Relatively Low,December 2025
24387,T15007040701,Hawaii,HI,15,Kauai,County,007,15007,040701,15007040701,2704,"367,747,891.00","950,643.00",24.95,5,0.08,24.95,"367,747,891.00","2,704","37,044,800,000.00","950,643.00","37,413,498,534.00",0.00,0.00,0.00,Relatively Low,"6,512.04",0.00,"1,038.25",43.88,"7,594.18",50.07,Very Low,0.00,0.00,0.00,46.74,"6,570.45",48.65,Very Low,December 2025
24388,T15007040702,Hawaii,HI,15,Kauai,County,007,15007,040702,15007040702,6315,"1,022,446,815.00","12,126,151.00",13.52,5,0.08,11.60,"1,022,446,815.00","6,315","86,515,500,000.00","12,126,151.00","87,550,072,966.00",0.00,0.00,0.00,Relatively Low,"18,104.74",0.00,"2,424.71",559.63,"21,089.08",57.38,Relatively Low,0.00,0.00,0.00,48.14,"20,138.15",56.30,Relatively Low,December 2025
24389,T15007040800,Hawaii,HI,15,Kauai,County,007,15007,040800,15007040800,3734,"544,582,053.00","23,135,346.00",124.95,7,0.10,122.79,"544,582,053.00","3,734","51,155,800,000.00","23,135,346.00","51,723,517,399.00",0.00,0.00,0.00,Relatively Low,"9,761.62",0.00,"1,436.70","1,115.89","12,314.21",53.20,Relatively Low,0.00,0.00,0.00,47.96,"12,717.15",53.15,Relatively Low,December 2025
24390,T15007040900,Hawaii,HI,15,Kauai,County,007,15007,040900,15007040900,5959,"1,372,812,023.00","13,569,584.00",97.96,7,0.11,91.41,"1,372,812,023.00","5,959","81,638,300,000.00","13,569,584.00","83,024,681,607.00",0.00,0.00,0.00,Relatively Low,"25,736.76",0.00,"2,297.20",710.97,"28,744.93",60.71,Relatively Low,0.00,0.00,0.00,50.42,"30,424.58",60.28,Relatively Low,December 2025
24391,T15007041200,Hawaii,HI,15,Kauai,County,007,15007,041200,15007041200,84,0.00,"4,592,613.00",85.65,5,0.08,72.75,0.00,84,"1,150,800,000.00","4,592,613.00","1,155,392,613.00",0.00,0.00,0.00,Relatively Low,0.00,0.00,32.25,211.95,244.21,24.62,Very Low,0.00,0.00,0.00,45.70,270.98,25.18,Very Low,December 2025
24392,T15007940000,Hawaii,HI,15,Kauai,County,007,15007,940000,15007940000,4132,"527,524,564.00","3,771,240.00",58.87,8,0.13,55.85,"527,524,564.00","4,132","56,608,400,000.00","3,771,240.00","57,139,695,804.00",0.00,0.00,0.00,Relatively Low,"15,568.36",0.00,"2,644.21",290.08,"18,502.65",56.17,Relatively Low,0.00,0.00,0.00,48.77,"18,768.68",55.76,Relatively Low,December 2025
24393,T15009030100,Hawaii,HI,15,Maui,County,009,15009,030100,15009030100,2703,"466,380,238.00","2,381,177.00",226.46,3,0.05,217.87,"437,083,360.50","2,438","33,404,908,169.87","2,311,944.30","33,844,303,474.67",0.00,0.00,0.00,Relatively Low,"8,788.50",0.00,"1,023.94",38.34,"9,850.77",51.78,Relatively Low,0.00,0.00,0.00,49.07,"12,380.24",52.95,Relatively Low,December 2025
24394,T15009030201,Hawaii,HI,15,Maui,County,009,15009,030201,15009030201,2764,"329,815,278.00","667,304.00",47.67,3,0.08,47.35,"324,225,842.81","2,732","37,422,705,855.63","611,474.83","37,747,543,173.27",0.00,0.00,0.00,Very Low,"5,741.15",0.00,"1,048.82",28.22,"6,818.19",49.34,Very Low,0.00,0.00,0.00,45.73,"6,310.11",48.36,Very Low,December 2025
24395,T15009030203,Hawaii,HI,15,Maui,County,009,15009,030203,15009030203,4334,"592,043,828.00","486,412.00",6.22,3,0.08,6.22,"592,043,828.00","4,334","59,375,800,000.00","486,412.00","59,968,330,240.00",0.00,0.00,0.00,Relatively Low,"10,483.48",0.00,"1,664.08",22.45,"12,170.01",53.11,Relatively Low,0.00,0.00,0.00,46.74,"11,562.10",52.48,Relatively Low,December 2025
24396,T15009030204,Hawaii,HI,15,Maui,County,009,15009,030204,15009030204,3558,"472,816,159.00","909,016.00",10.79,3,0.08,8.24,"472,816,159.00","3,558","48,744,600,000.00","909,016.00","49,218,325,175.00",0.00,0.00,0.00,Very Low,"8,372.28",0.00,"1,366.13",41.95,"9,780.36",51.72,Relatively Low,0.00,0.00,0.00,46.58,"12,677.77",53.12,Relatively Low,December 2025
